1466
-840	69	-182	-1.093016505241394	0.01216549426317215
-399	-18	-75
-409	-14	-76
-419	-11	-77
0	0	0
-429	-8	-78
-439	-7	-78
-449	-5	-79
-459	-2	-80
0	0	0
-468	1	-81
-477	6	-82
0	0	0
-485	12	-83
-493	19	-84
-500	27	-85
-507	35	-86
0	0	0
-513	43	-87
-519	52	-88
-524	60	-90
0	0	0
-529	70	-91
-533	79	-92
-537	89	-93
-541	98	-94
0	0	0
-544	108	-95
-545	119	-97
-546	129	-97
-546	139	-99
0	0	0
-545	149	-99
-543	160	-100
-540	169	-101
0	0	0
-536	179	-102
-531	188	-103
0	0	0
-525	197	-104
-519	205	-106
-511	211	-107
-503	218	-108
0	0	0
-495	225	-108
-487	231	-109
-478	237	-109
-469	242	-110
0	0	0
-460	247	-110
-451	251	-111
-441	255	-111
-431	258	-112
0	0	0
-421	261	-112
-411	263	-113
-401	264	-113
-391	266	-114
0	0	0
-380	267	-114
-370	268	-115
-360	269	-115
-349	269	-116
0	0	0
-339	269	-116
-329	268	-116
-318	267	-116
-308	266	-116
0	0	0
-298	264	-116
-288	261	-116
-278	258	-116
-268	255	-116
-259	251	-116
0	0	0
-249	246	-116
-240	241	-116
-232	235	-116
-223	229	-116
0	0	0
-215	223	-116
-208	216	-116
-200	209	-116
-193	201	-116
0	0	0
-186	193	-116
-180	185	-116
-174	176	-115
-169	168	-116
0	0	0
-164	159	-115
-159	149	-115
-155	140	-115
-151	130	-116
0	0	0
-148	121	-116
-144	111	-116
-141	101	-115
-139	91	-116
-136	81	-116
0	0	0
-134	71	-115
-132	61	-115
-130	50	-115
-129	40	-115
0	0	0
-128	30	-115
-127	20	-115
-126	9	-114
-126	0	-114
0	0	0
-126	-10	-114
-125	-21	-113
-124	-31	-112
-124	-41	-112
0	0	0
-123	-52	-111
-122	-62	-111
-120	-72	-110
0	0	0
-112	-79	-110
-105	-86	-109
0	0	0
-95	-89	-110
-85	-92	-109
-75	-94	-109
-64	-95	-109
0	0	0
-54	-96	-109
-44	-95	-109
-33	-94	-109
0	0	0
-23	-92	-110
-13	-89	-110
-4	-86	-110
5	-82	-111
0	0	0
15	-79	-111
25	-76	-111
35	-73	-111
45	-71	-111
55	-69	-112
0	0	0
65	-67	-111
75	-65	-111
86	-63	-111
96	-62	-112
0	0	0
106	-61	-111
116	-60	-112
127	-60	-112
137	-59	-112
0	0	0
147	-59	-112
158	-60	-112
168	-60	-111
178	-60	-112
0	0	0
189	-59	-112
199	-59	-112
208	-54	-112
0	0	0
215	-46	-112
222	-39	-113
227	-29	-114
0	0	0
231	-20	-115
234	-10	-116
237	0	-116
0	0	0
238	9	-117
237	19	-118
235	30	-119
0	0	0
231	39	-120
227	49	-122
222	58	-123
217	67	-124
0	0	0
212	76	-125
207	85	-125
203	95	-126
199	104	-127
0	0	0
195	114	-127
192	124	-128
189	134	-129
186	144	-129
0	0	0
184	154	-130
182	164	-132
180	174	-132
178	184	-133
0	0	0
177	195	-134
175	205	-135
174	215	-136
173	225	-137
0	0	0
171	235	-138
169	246	-139
167	256	-140
165	266	-141
0	0	0
163	276	-142
161	286	-143
158	296	-144
155	306	-145
152	316	-146
0	0	0
149	326	-147
146	336	-148
143	346	-149
139	355	-150
0	0	0
136	365	-151
133	375	-151
130	385	-152
126	394	-153
0	0	0
122	404	-154
118	414	-154
114	423	-155
110	433	-156
0	0	0
106	442	-157
101	451	-157
96	461	-158
91	469	-159
0	0	0
86	478	-160
81	487	-160
75	496	-161
70	505	-162
64	514	-163
58	522	-164
53	531	-165
47	539	-166
40	547	-167
0	0	0
32	554	-167
22	553	-168
0	0	0
11	551	-168
1	549	-169
-6	543	-169
0	0	0
-14	536	-169
-21	529	-169
0	0	0
-27	520	-169
-32	511	-169
-36	502	-169
0	0	0
-39	492	-169
-41	482	-169
-43	471	-169
-44	461	-168
0	0	0
-46	451	-167
-47	441	-167
-49	430	-166
-51	420	-165
0	0	0
-54	410	-165
-57	401	-164
-61	391	-164
-65	381	-163
0	0	0
-70	372	-163
-75	363	-162
-81	354	-162
-86	346	-162
-93	338	-161
0	0	0
-99	330	-161
-106	322	-160
-114	315	-159
-122	309	-159
0	0	0
-130	303	-159
-139	297	-158
-148	292	-158
0	0	0
-158	288	-158
-168	285	-158
-178	282	-158
-188	280	-159
0	0	0
-198	278	-159
-208	277	-159
-219	276	-159
-229	276	-160
0	0	0
-239	276	-161
-250	277	-161
-260	278	-161
-270	279	-162
0	0	0
-280	280	-162
-291	282	-162
-301	285	-163
-311	287	-163
-321	290	-164
0	0	0
-330	293	-165
-340	297	-166
-350	300	-166
-360	304	-167
0	0	0
-369	308	-167
-378	313	-168
-388	317	-168
-397	321	-169
0	0	0
-406	326	-169
-416	330	-170
-425	334	-171
-435	338	-171
0	0	0
-445	341	-172
-455	344	-172
-465	347	-173
-475	350	-173
0	0	0
-485	352	-174
-495	355	-174
-505	356	-174
-515	357	-174
-526	358	-175
0	0	0
-536	358	-175
-546	357	-175
-556	353	-176
0	0	0
-565	348	-175
-574	343	-176
0	0	0
-582	336	-176
-589	329	-176
-595	320	-176
0	0	0
-600	311	-176
-604	301	-176
-606	291	-176
0	0	0
-608	281	-176
-609	271	-176
-610	260	-175
-611	250	-175
0	0	0
-612	240	-175
-614	230	-174
-616	220	-174
-619	210	-173
0	0	0
-623	200	-173
-628	191	-173
-634	182	-173
0	0	0
-640	174	-173
-647	167	-173
-655	159	-173
0	0	0
-665	158	-173
-675	154	-174
-685	151	-175
0	0	0
-695	149	-175
-705	146	-175
-715	144	-176
0	0	0
-725	143	-177
-736	143	-177
-746	143	-177
-756	143	-178
0	0	0
-767	143	-178
-777	144	-178
-787	145	-179
-798	146	-179
-808	147	-180
0	0	0
-818	148	-180
-828	148	-181
-839	146	-181
0	0	0
-845	138	-181
-849	129	-181
0	0	0
-851	118	-181
-851	108	-181
-851	98	-181
0	0	0
-849	87	-182
-845	78	-182
-840	69	-182
0	0	0
138	-78	32767
141	-79	32767
165	-84	32767
195	-78	32767
263	-36	32767
270	-28	32767
277	-8	32767
277	10	32767
274	34	32767
268	58	32767
258	79	32767
254	116	32767
254	133	32767
253	163	32767
254	176	32767
253	195	32767
254	219	32767
251	238	32767
248	256	32767
245	272	32767
243	283	32767
239	305	32767
236	316	32767
236	339	32767
234	351	32767
232	362	32767
227	384	32767
224	396	32767
220	418	32767
218	429	32767
214	441	32767
214	451	32767
210	462	32767
208	474	32767
204	486	32767
200	501	32767
195	516	32767
192	527	32767
188	538	32767
185	549	32767
181	560	32767
177	570	32767
173	582	32767
170	592	32767
164	604	32767
164	618	32767
156	627	32767
148	637	32767
140	649	32767
132	660	32767
122	673	32767
83	698	32767
66	703	32767
20	707	32767
9	705	32767
-33	683	32767
-44	670	32767
-56	657	32767
-74	626	32767
-81	610	32767
-92	580	32767
-97	568	32767
-102	557	32767
-110	537	32767
-119	519	32767
-130	502	32767
-138	491	32767
-148	479	32767
-162	466	32767
-177	457	32767
-194	450	32767
-212	449	32767
-233	452	32767
-244	457	32767
-263	462	32767
-282	469	32767
-292	472	32767
-309	481	32767
-324	489	32767
-337	495	32767
-350	501	32767
-363	509	32767
-372	514	32767
-384	521	32767
-399	528	32767
-410	534	32767
-422	538	32767
-430	544	32767
-443	549	32767
-457	554	32767
-472	557	32767
-486	560	32767
-499	562	32767
-516	563	32767
-533	561	32767
-551	560	32767
-568	555	32767
-588	547	32767
-604	538	32767
-620	527	32767
-633	512	32767
-645	496	32767
-661	460	32767
-667	443	32767
-677	416	32767
-683	401	32767
-694	377	32767
-703	361	32767
-709	350	32767
-676	387	32767
-721	345	32767
-733	347	32767
-739	356	32767
-749	367	32767
-763	376	32767
-775	380	32767
-790	386	32767
-806	390	32767
-820	396	32767
-835	392	32767
-851	393	32767
-891	380	32767
-927	349	32767
-932	332	32767
-940	295	32767
-940	278	32767
-936	259	32767
-931	241	32767
-925	223	32767
-916	208	32767
-910	191	32767
-902	178	32767
-888	154	32767
-882	144	32767
-876	134	32767
-871	124	32767
-861	110	32767
-857	100	32767
-851	92	32767
-839	77	32767
-834	68	32767
-827	59	32767
-813	43	32767
-805	34	32767
-797	24	32767
-780	8	32767
-772	0	32767
-763	-8	32767
-746	-24	32767
-737	-32	32767
-727	-38	32767
-718	-46	32767
-700	-61	32767
-689	-67	32767
-680	-74	32767
-663	-87	32767
-650	-95	32767
-637	-104	32767
-628	-110	32767
-619	-116	32767
-611	-123	32767
-602	-128	32767
-590	-136	32767
-575	-146	32767
-564	-155	32767
-555	-164	32767
-546	-171	32767
-535	-178	32767
-524	-183	32767
-512	-189	32767
-503	-194	32767
-491	-201	32767
-479	-205	32767
-464	-210	32767
-446	-212	32767
-427	-215	32767
-395	-212	32767
-379	-209	32767
-357	-203	32767
-330	-185	32767
-318	-173	32767
-294	-142	32767
-290	-126	32767
-286	-109	32767
-284	-91	32767
-285	-74	32767
-286	-61	32767
-293	-29	32767
-312	11	32767
-321	21	32767
-331	32	32767
-344	40	32767
-378	51	32767
-397	52	32767
-428	55	32767
-440	60	32767
-454	70	32767
-464	91	32767
-467	113	32767
-467	127	32767
-464	133	32767
-458	147	32767
-452	159	32767
-434	172	32767
-417	178	32767
-407	180	32767
-389	181	32767
-379	182	32767
-358	185	32767
-346	185	32767
-330	183	32767
-320	182	32767
-297	177	32767
-275	164	32767
-260	152	32767
-254	143	32767
-243	128	32767
-232	108	32767
-227	95	32767
-221	80	32767
-218	65	32767
-215	48	32767
-212	33	32767
-210	16	32767
-208	0	32767
-208	-13	32767
-208	-24	32767
-207	-36	32767
-207	-46	32767
-208	-57	32767
-207	-71	32767
-205	-92	32767
-181	-145	32767
-168	-160	32767
-122	-180	32767
-108	-180	32767
-92	-179	32767
-75	-175	32767
-58	-168	32767
-41	-164	32767
-23	-161	32767
6	-155	32767
17	-153	32767
28	-151	32767
43	-150	32767
60	-148	32767
70	-149	32767
80	-147	32767
93	-147	32767
111	-147	32767
126	-146	32767
142	-145	32767
156	-146	32767
167	-145	32767
177	-144	32767
192	-144	32767
202	-144	32767
249	-136	32767
292	-108	32767
317	-72	32767
319	-59	32767
318	-42	32767
310	-19	32767
301	2	32767
290	23	32767
287	42	32767
283	76	32767
280	88	32767
279	101	32767
275	124	32767
275	136	32767
271	153	32767
269	165	32767
266	185	32767
263	198	32767
229	327	32767
225	338	32767
220	359	32767
216	369	32767
211	383	32767
206	400	32767
203	410	32767
198	421	32767
195	431	32767
190	443	32767
184	453	32767
181	465	32767
177	475	32767
172	485	32767
165	498	32767
159	509	32767
154	523	32767
146	538	32767
141	548	32767
133	558	32767
123	571	32767
113	587	32767
102	599	32767
79	617	32767
16	631	32767
0	628	32767
-16	623	32767
-49	603	32767
-61	589	32767
-73	576	32767
-83	560	32767
-90	543	32767
-97	526	32767
-106	496	32767
-110	482	32767
-113	470	32767
-121	447	32767
-125	436	32767
-131	421	32767
-136	412	32767
-144	398	32767
-153	383	32767
-166	370	32767
-181	359	32767
-194	353	32767
-204	351	32767
-220	349	32767
-230	349	32767
-249	352	32767
-260	356	32767
-279	360	32767
-295	365	32767
-316	374	32767
-332	379	32767
-349	386	32767
-364	391	32767
-373	397	32767
-384	402	32767
-395	406	32767
-406	411	32767
-419	415	32767
-431	421	32767
-446	426	32767
-464	431	32767
-477	434	32767
-492	435	32767
-506	435	32767
-520	436	32767
-536	435	32767
-554	431	32767
-583	422	32767
-598	413	32767
-613	403	32767
-626	389	32767
-638	375	32767
-649	359	32767
-662	323	32767
-667	306	32767
-675	278	32767
-679	261	32767
-686	238	32767
-695	221	32767
-700	212	32767
-710	205	32767
-724	207	32767
-738	212	32767
-755	222	32767
-770	229	32767
-777	240	32767
-788	233	32767
-806	236	32767
-822	237	32767
-856	232	32767
-926	160	32767
-929	130	32767
-925	112	32767
-920	93	32767
-912	74	32767
-903	57	32767
-894	40	32767
252	-9	-32768
260	6	-32768
255	143	-32768
252	113	-32768
242	258	-32768
56	725	-32768
32	717	-32768
7	700	-32768
-43	671	-32768
-73	619	-32768
-122	509	-32768
-157	449	-32768
-294	194	-32768
-311	205	-32768
-348	215	-32768
-375	217	-32768
-624	534	-32768
-604	542	-32768
-637	501	-32768
-650	478	-32768
-670	437	-32768
-691	375	-32768
-752	273	-32768
-886	98	-32768
-912	126	-32768
-928	160	-32768
-943	218	-32768
-942	330	-32768
-958	303	-32768
-900	398	-32768
-919	366	-32768
-937	334	-32768
-936	309	-32768
-933	267	-32768
-911	212	-32768
-875	130	-32768
-857	103	-32768
-793	15	-32768
-689	-63	-32768
-571	-137	-32768
-542	-157	-32768
-339	-198	-32768
-329	-172	-32768
-296	-121	-32768
-297	-60	-32768
-319	11	-32768
-345	28	-32768
-386	35	-32768
-577	148	-32768
-200	423	-32768
-60	-176	-32768
-87	-182	-32768
-110	-176	-32768
-99	-158	-32768
-35	-145	-32768
88	-137	-32768
137	-138	-32768
203	-131	-32768
310	8	-32768
311	-24	-32768
301	-54	-32768
290	-11	-32768
286	31	-32768
280	97	-32768
271	128	-32768
28	650	-32768
-4	631	-32768
-22	622	-32768
-88	536	-32768
-114	464	-32768
-127	411	-32768
-269	82	-32768
-316	98	-32768
-340	103	-32768
-378	97	-32768
-629	400	-32768
-611	415	-32768
-644	371	-32768
-642	346	-32768
-667	309	-32768
-666	283	-32768
-690	222	-32768
-758	95	-32768
-862	-77	-32768
-871	-46	-32768
-939	75	-32768
-938	108	-32768
-941	140	-32768
-931	155	-32768
-886	38	-32768
-858	-12	-32768
-841	-38	-32768
-774	-119	-32768
-714	-173	-32768
